filename,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm_0,chains_ptm_1,pair_chains_iptm_0_0,pair_chains_iptm_0_1,pair_chains_iptm_1_0,pair_chains_iptm_1_1
confidence_4RS1_model_44,0.9243227243423462,0.8741004467010498,0.9143072366714478,0.0,0.9143072366714478,0.926826536655426,0.9315609931945801,0.4087202250957489,0.9319639801979065,0.8500620126724243,0.9764524698257446,0.8500620126724243,0.8372766375541687,0.9143072366714478,0.9764524698257446
confidence_4RS1_model_41,0.9245120882987976,0.8771325349807739,0.9179926514625549,0.0,0.9179926514625549,0.9261419773101807,0.9306967258453369,0.40360015630722046,0.8961846828460693,0.8552805185317993,0.9764688014984131,0.8552805185317993,0.8415093421936035,0.9179926514625549,0.9764688014984131
confidence_4RS1_model_22,0.9264618754386902,0.8768369555473328,0.9221899509429932,0.0,0.9221899509429932,0.9275298714637756,0.9317889213562012,0.39652347564697266,0.9016062021255493,0.8560813665390015,0.9757441282272339,0.8560813665390015,0.8412675857543945,0.9221899509429932,0.9757441282272339
confidence_4RS1_model_25,0.9263755679130554,0.8842437267303467,0.9291990399360657,0.0,0.9291990399360657,0.9256696701049805,0.9300794005393982,0.3792487382888794,0.7849195003509521,0.8600622415542603,0.979709804058075,0.8600622415542603,0.8498138189315796,0.9291990399360657,0.979709804058075
confidence_4RS1_model_17,0.9273595213890076,0.8816881775856018,0.9241579174995422,0.0,0.9241579174995422,0.9281598925590515,0.932854950428009,0.3862847089767456,0.8741910457611084,0.862766444683075,0.9779708981513977,0.862766444683075,0.8472169041633606,0.9241579174995422,0.9779708981513977
confidence_4RS1_model_32,0.9255586862564087,0.8823488354682922,0.9240598678588867,0.0,0.9240598678588867,0.925933301448822,0.9304108023643494,0.3846086859703064,0.8516436219215393,0.8595964312553406,0.9789212942123413,0.8595964312553406,0.8475795984268188,0.9240598678588867,0.9789212942123413
confidence_4RS1_model_39,0.9249131083488464,0.8749096989631653,0.9193603992462158,0.0,0.9193603992462158,0.9263013005256653,0.9310117959976196,0.40635696053504944,0.8851525783538818,0.8520010113716125,0.9757209420204163,0.8520010113716125,0.8390324711799622,0.9193603992462158,0.9757209420204163
confidence_4RS1_model_8,0.9288954138755798,0.8905240893363953,0.9387789368629456,0.0,0.9387789368629456,0.926424503326416,0.932067334651947,0.36117061972618103,0.7254633903503418,0.8688486218452454,0.9822365641593933,0.8688486218452454,0.8576351404190063,0.9387789368629456,0.9822365641593933
confidence_4RS1_model_43,0.9243620038032532,0.8798245191574097,0.9271073341369629,0.0,0.9271073341369629,0.9236755967140198,0.9306361675262451,0.38883665204048157,0.7989564538002014,0.8567624092102051,0.9786755442619324,0.8567624092102051,0.8442350625991821,0.9271073341369629,0.9786755442619324
confidence_4RS1_model_27,0.9259530901908875,0.8772953152656555,0.9224610328674316,0.0,0.9224610328674316,0.9268260598182678,0.9295476675033569,0.3965252935886383,0.88006591796875,0.8547207117080688,0.9774012565612793,0.8547207117080688,0.8411989212036133,0.9224610328674316,0.9774012565612793
confidence_4RS1_model_36,0.9251371622085571,0.8782734870910645,0.9226377606391907,0.0,0.9226377606391907,0.9257619380950928,0.930873692035675,0.39368361234664917,0.8872854709625244,0.8559983372688293,0.9779428839683533,0.8559983372688293,0.8424908518791199,0.9226377606391907,0.9779428839683533
confidence_4RS1_model_19,0.9269620776176453,0.8905029296875,0.9333803653717041,0.0,0.9333803653717041,0.9253575205802917,0.932701587677002,0.3720478117465973,0.7824201583862305,0.8686825037002563,0.9805211424827576,0.8686825037002563,0.8581233024597168,0.9333803653717041,0.9805211424827576
confidence_4RS1_model_2,0.9295735359191895,0.8891629576683044,0.931525707244873,0.0,0.931525707244873,0.9290854930877686,0.9336814284324646,0.3713655173778534,0.7742176651954651,0.8677160143852234,0.9803786873817444,0.8677160143852234,0.8562866449356079,0.931525707244873,0.9803786873817444
confidence_4RS1_model_49,0.9231077432632446,0.8727145195007324,0.9138494729995728,0.0,0.9138494729995728,0.9254223108291626,0.9302278757095337,0.4051184058189392,0.9246721863746643,0.8506986498832703,0.9755918383598328,0.8506986498832703,0.8356801271438599,0.9138494729995728,0.9755918383598328
confidence_4RS1_model_0,0.9302797317504883,0.8882594704627991,0.9331135749816895,0.0,0.9331135749816895,0.9295713305473328,0.9324867725372314,0.3697604835033417,0.7858519554138184,0.866184413433075,0.9810588955879211,0.866184413433075,0.8548486828804016,0.9331135749816895,0.9810588955879211
confidence_4RS1_model_3,0.9295380711555481,0.8877800703048706,0.9356745481491089,0.0,0.9356745481491089,0.9280039668083191,0.9326130151748657,0.36915814876556396,0.7407663464546204,0.8667367100715637,0.9814974665641785,0.8667367100715637,0.8542729616165161,0.9356745481491089,0.9814974665641785
confidence_4RS1_model_47,0.9238349199295044,0.879414439201355,0.92278653383255,0.0,0.92278653383255,0.9240970015525818,0.9304051995277405,0.3899137079715729,0.850257158279419,0.8556806445121765,0.9786824584007263,0.8556806445121765,0.8438262939453125,0.92278653383255,0.9786824584007263
confidence_4RS1_model_45,0.923991858959198,0.8802602291107178,0.9208027720451355,0.0,0.9208027720451355,0.9247891902923584,0.9302110075950623,0.39453962445259094,0.8400747776031494,0.8565385937690735,0.9778449535369873,0.8565385937690735,0.8452955484390259,0.9208027720451355,0.9778449535369873
confidence_4RS1_model_1,0.9300832748413086,0.890709400177002,0.938284158706665,0.0,0.938284158706665,0.9280331134796143,0.9323235154151917,0.3650592863559723,0.7035045027732849,0.8679441213607788,0.9818558096885681,0.8679441213607788,0.8579894304275513,0.938284158706665,0.9818558096885681
confidence_4RS1_model_46,0.923943042755127,0.8734595775604248,0.9175658822059631,0.0,0.9175658822059631,0.9255373477935791,0.9310202598571777,0.4055442810058594,0.9125242829322815,0.8508861660957336,0.9769558310508728,0.8508861660957336,0.836380124092102,0.9175658822059631,0.9769558310508728
confidence_4RS1_model_34,0.9252946972846985,0.8778855800628662,0.9232481122016907,0.0,0.9232481122016907,0.9258062839508057,0.929763674736023,0.39323437213897705,0.8670783638954163,0.8549419641494751,0.9781724810600281,0.8549419641494751,0.8418695330619812,0.9232481122016907,0.9781724810600281
confidence_4RS1_model_20,0.9268003702163696,0.879109263420105,0.9250189065933228,0.0,0.9250189065933228,0.9272457361221313,0.9317859411239624,0.39063963294029236,0.8331348299980164,0.8553169369697571,0.9783409833908081,0.8553169369697571,0.8434169888496399,0.9250189065933228,0.9783409833908081
confidence_4RS1_model_37,0.9251129031181335,0.8826555609703064,0.9259228706359863,0.0,0.9259228706359863,0.9249103665351868,0.9312023520469666,0.38448435068130493,0.8328238725662231,0.8627433776855469,0.9773529767990112,0.8627433776855469,0.848589301109314,0.9259228706359863,0.9773529767990112
confidence_4RS1_model_28,0.9259399771690369,0.882222056388855,0.9252411723136902,0.0,0.9252411723136902,0.9261146783828735,0.929665744304657,0.38121265172958374,0.8143584728240967,0.8600265383720398,0.9786086678504944,0.8600265383720398,0.8478645086288452,0.9252411723136902,0.9786086678504944
confidence_4RS1_model_40,0.9245263934135437,0.8793635368347168,0.9229614734649658,0.0,0.9229614734649658,0.9249176383018494,0.9311801791191101,0.3976024389266968,0.8498155474662781,0.8550871014595032,0.9775569438934326,0.8550871014595032,0.8439692258834839,0.9229614734649658,0.9775569438934326
confidence_4RS1_model_30,0.9258298873901367,0.8843210339546204,0.9295532703399658,0.0,0.9295532703399658,0.9248990416526794,0.9314783215522766,0.38320744037628174,0.7989484071731567,0.8608566522598267,0.9795374274253845,0.8608566522598267,0.8500725030899048,0.9295532703399658,0.9795374274253845
confidence_4RS1_model_26,0.9263612627983093,0.8836738467216492,0.9284130930900574,0.0,0.9284130930900574,0.9258483648300171,0.9306804537773132,0.3780337870121002,0.7877126932144165,0.861163318157196,0.9788946509361267,0.861163318157196,0.8496419191360474,0.9284130930900574,0.9788946509361267
confidence_4RS1_model_16,0.927524745464325,0.8872851729393005,0.933372974395752,0.0,0.933372974395752,0.9260626435279846,0.9319170713424683,0.37681108713150024,0.7645710706710815,0.8651458621025085,0.9796169400215149,0.8651458621025085,0.8541828989982605,0.933372974395752,0.9796169400215149
confidence_4RS1_model_18,0.9271098971366882,0.8828068375587463,0.9317598938941956,0.0,0.9317598938941956,0.9259474277496338,0.9304237961769104,0.37683454155921936,0.7845030426979065,0.8625896573066711,0.9789554476737976,0.8625896573066711,0.8486251831054688,0.9317598938941956,0.9789554476737976
confidence_4RS1_model_4,0.9295305609703064,0.8882520198822021,0.9348652958869934,0.0,0.9348652958869934,0.9281968474388123,0.934598445892334,0.3707200884819031,0.747675895690918,0.867497444152832,0.9808069467544556,0.867497444152832,0.8550775647163391,0.9348652958869934,0.9808069467544556
confidence_4RS1_model_48,0.9237300157546997,0.8767970204353333,0.9249783754348755,0.0,0.9249783754348755,0.923417866230011,0.928897500038147,0.3921300768852234,0.8289017081260681,0.8551366925239563,0.9775595664978027,0.8551366925239563,0.8408651351928711,0.9249783754348755,0.9775595664978027
confidence_4RS1_model_9,0.928726851940155,0.8858551383018494,0.9339388608932495,0.0,0.9339388608932495,0.9274238348007202,0.9315004944801331,0.37122800946235657,0.7597195506095886,0.864711582660675,0.9803707599639893,0.864711582660675,0.8518973588943481,0.9339388608932495,0.9803707599639893
confidence_4RS1_model_15,0.9276202321052551,0.8832390904426575,0.9295334219932556,0.0,0.9295334219932556,0.9271419644355774,0.9304535388946533,0.3790222704410553,0.7802208662033081,0.8608721494674683,0.9796356558799744,0.8608721494674683,0.8490307927131653,0.9295334219932556,0.9796356558799744
confidence_4RS1_model_42,0.924395740032196,0.876505970954895,0.9208619594573975,0.0,0.9208619594573975,0.9252792596817017,0.9267578125,0.39564934372901917,0.8687163591384888,0.8565868139266968,0.9774264097213745,0.8565868139266968,0.8404475450515747,0.9208619594573975,0.9774264097213745
confidence_4RS1_model_24,0.9263960719108582,0.8829425573348999,0.9219353795051575,0.0,0.9219353795051575,0.9275112748146057,0.9324463605880737,0.3915638029575348,0.828223705291748,0.861707866191864,0.9780768752098083,0.861707866191864,0.8489116430282593,0.9219353795051575,0.9780768752098083
confidence_4RS1_model_5,0.9292791485786438,0.8871662020683289,0.9340064525604248,0.0,0.9340064525604248,0.9280972480773926,0.9346680641174316,0.3759970963001251,0.7696225643157959,0.8648399114608765,0.9801891446113586,0.8648399114608765,0.8540827035903931,0.9340064525604248,0.9801891446113586
confidence_4RS1_model_10,0.9285629391670227,0.8918008208274841,0.9346604943275452,0.0,0.9346604943275452,0.9270384907722473,0.9320248961448669,0.36493587493896484,0.742709219455719,0.8706791996955872,0.9808096289634705,0.8706791996955872,0.8601414561271667,0.9346604943275452,0.9808096289634705
confidence_4RS1_model_38,0.9250211715698242,0.8776946663856506,0.9242636561393738,0.0,0.9242636561393738,0.9252105355262756,0.9317223429679871,0.39226216077804565,0.8315696120262146,0.8526430130004883,0.9777665138244629,0.8526430130004883,0.8418326377868652,0.9242636561393738,0.9777665138244629
confidence_4RS1_model_21,0.9264883399009705,0.8764075636863708,0.9229009747505188,0.0,0.9229009747505188,0.9273850917816162,0.9310062527656555,0.3921702802181244,0.8272567391395569,0.8537908792495728,0.9781702756881714,0.8537908792495728,0.8400779962539673,0.9229009747505188,0.9781702756881714
confidence_4RS1_model_33,0.9255464673042297,0.8829092383384705,0.9286034107208252,0.0,0.9286034107208252,0.9247822761535645,0.9298166632652283,0.3800944685935974,0.815500795841217,0.8620384335517883,0.9795650243759155,0.8620384335517883,0.8485328555107117,0.9286034107208252,0.9795650243759155
confidence_4RS1_model_13,0.9278303980827332,0.8809890151023865,0.9269400238990784,0.0,0.9269400238990784,0.9280529618263245,0.9322829842567444,0.38007813692092896,0.8096924424171448,0.8601564168930054,0.9788542985916138,0.8601564168930054,0.8458510637283325,0.9269400238990784,0.9788542985916138
confidence_4RS1_model_6,0.929172694683075,0.8850817680358887,0.9336335062980652,0.0,0.9336335062980652,0.9280574917793274,0.9331278204917908,0.3740215301513672,0.7513109445571899,0.863415539264679,0.9807001948356628,0.863415539264679,0.8510719537734985,0.9336335062980652,0.9807001948356628
confidence_4RS1_model_11,0.928440511226654,0.879539966583252,0.9273421764373779,0.0,0.9273421764373779,0.9287151098251343,0.9325254559516907,0.3780377209186554,0.8228062391281128,0.8597450256347656,0.979232132434845,0.8597450256347656,0.8438956141471863,0.9273421764373779,0.979232132434845
confidence_4RS1_model_23,0.9264276623725891,0.8799054622650146,0.9277057647705078,0.0,0.9277057647705078,0.9261081218719482,0.9300773739814758,0.3817955553531647,0.8117444515228271,0.8584922552108765,0.9788320064544678,0.8584922552108765,0.8445975184440613,0.9277057647705078,0.9788320064544678
confidence_4RS1_model_7,0.9290156364440918,0.8830916285514832,0.9332237839698792,0.0,0.9332237839698792,0.9279635548591614,0.9337764978408813,0.3768533170223236,0.7641134262084961,0.8616255521774292,0.9796926975250244,0.8616255521774292,0.8486328125,0.9332237839698792,0.9796926975250244
confidence_5M2O_model_7,0.9598187804222107,0.9553360342979431,0.9427300095558167,0.0,0.9427300095558167,0.9640909433364868,0.9785423874855042,0.3269141614437103,0.3821393549442291,0.970143735408783,0.9641103744506836,0.970143735408783,0.9427300095558167,0.9391925930976868,0.9641103744506836
confidence_5M2O_model_28,0.9579727053642273,0.9561349749565125,0.9446403384208679,0.0,0.9446403384208679,0.9613058567047119,0.9770039916038513,0.3243388831615448,0.37335747480392456,0.9709590673446655,0.9651793241500854,0.9709590673446655,0.9446403384208679,0.9398450255393982,0.9651793241500854
confidence_5M2O_model_36,0.9570991396903992,0.957632303237915,0.945685863494873,0.0,0.945685863494873,0.9599524736404419,0.9764678478240967,0.3158090114593506,0.3522947132587433,0.9713085293769836,0.9673915505409241,0.9713085293769836,0.945685863494873,0.9429992437362671,0.9673915505409241
confidence_5M2O_model_13,0.958992600440979,0.9583526849746704,0.9472248554229736,0.0,0.9472248554229736,0.9619345664978027,0.9776551723480225,0.3174450993537903,0.36185696721076965,0.971720278263092,0.9677931070327759,0.971720278263092,0.9472248554229736,0.9442236423492432,0.9677931070327759
confidence_5M2O_model_24,0.9582158923149109,0.9579630494117737,0.9465413093566895,0.0,0.9465413093566895,0.9611344933509827,0.9770474433898926,0.3187127709388733,0.36674854159355164,0.9720816016197205,0.966129720211029,0.9720816016197205,0.9465413093566895,0.9430109858512878,0.966129720211029
confidence_5M2O_model_49,0.954315185546875,0.9509724974632263,0.9369757175445557,0.0,0.9369757175445557,0.9586500525474548,0.9762140512466431,0.34374603629112244,0.4182317554950714,0.9667062163352966,0.9592843055725098,0.9667062163352966,0.9369757175445557,0.9330964088439941,0.9592843055725098
confidence_5M2O_model_27,0.9579874277114868,0.9608501195907593,0.949428379535675,0.0,0.949428379535675,0.9601271748542786,0.976513147354126,0.3104299008846283,0.35001903772354126,0.9729562401771545,0.9707860946655273,0.9729562401771545,0.949428379535675,0.9486609101295471,0.9707860946655273
confidence_5M2O_model_41,0.956290066242218,0.9612587690353394,0.9503127336502075,0.0,0.9503127336502075,0.9577844142913818,0.9755114912986755,0.3104126453399658,0.35650506615638733,0.9730552434921265,0.9709547162055969,0.9730552434921265,0.9503127336502075,0.9494009613990784,0.9709547162055969
confidence_5M2O_model_42,0.9562585949897766,0.953062891960144,0.9410826563835144,0.0,0.9410826563835144,0.9600525498390198,0.9769130349159241,0.34165745973587036,0.4175131618976593,0.9690985679626465,0.9600626230239868,0.9690985679626465,0.9410826563835144,0.9342922568321228,0.9600626230239868
confidence_5M2O_model_11,0.9593168497085571,0.9648611545562744,0.9547862410545349,0.0,0.9547862410545349,0.9604495167732239,0.9766313433647156,0.2978900671005249,0.32846102118492126,0.9763167500495911,0.9749420881271362,0.9763167500495911,0.9547862410545349,0.9545851945877075,0.9749420881271362
confidence_5M2O_model_25,0.9582133293151855,0.959242045879364,0.9487132430076599,0.0,0.9487132430076599,0.9605883955955505,0.9766038060188293,0.3182010054588318,0.37049663066864014,0.9726442694664001,0.9682071805000305,0.9726442694664001,0.9487132430076599,0.9452133178710938,0.9682071805000305
confidence_5M2O_model_31,0.9576866030693054,0.9595482349395752,0.9477107524871826,0.0,0.9477107524871826,0.9601806402206421,0.9770002365112305,0.3183741569519043,0.3746115267276764,0.9723660349845886,0.9691037535667419,0.9723660349845886,0.9477107524871826,0.9461819529533386,0.9691037535667419
confidence_5M2O_model_8,0.9596759676933289,0.9569894075393677,0.9448938369750977,0.0,0.9448938369750977,0.9633715152740479,0.978083610534668,0.32137805223464966,0.3725654184818268,0.9711835980415344,0.966795027256012,0.9711835980415344,0.9448938369750977,0.9425101280212402,0.966795027256012
confidence_5M2O_model_16,0.9587435722351074,0.9607351422309875,0.9499725103378296,0.0,0.9499725103378296,0.9609363079071045,0.9768040180206299,0.31044405698776245,0.3484859764575958,0.9735356569290161,0.9695619344711304,0.9735356569290161,0.9499725103378296,0.9475035071372986,0.9695619344711304
confidence_5M2O_model_26,0.9580721259117126,0.9590877890586853,0.9470952749252319,0.0,0.9470952749252319,0.9608162641525269,0.9768747687339783,0.3177940845489502,0.36400389671325684,0.9723899364471436,0.9685579538345337,0.9723899364471436,0.9470952749252319,0.9449214339256287,0.9685579538345337
confidence_5M2O_model_44,0.9561492800712585,0.9545980095863342,0.9419981241226196,0.0,0.9419981241226196,0.9596870541572571,0.9761849641799927,0.33290210366249084,0.40026503801345825,0.9695731997489929,0.9626558423042297,0.9695731997489929,0.9419981241226196,0.9376792907714844,0.9626558423042297
confidence_5M2O_model_3,0.9601022601127625,0.9619777798652649,0.9524751305580139,0.0,0.9524751305580139,0.9620090126991272,0.9773316979408264,0.3057694733142853,0.3443699777126312,0.974473774433136,0.9724499583244324,0.974473774433136,0.9524751305580139,0.950591504573822,0.9724499583244324
confidence_5M2O_model_0,0.960935115814209,0.9622948169708252,0.9512046575546265,0.0,0.9512046575546265,0.963367760181427,0.9783019423484802,0.3081820607185364,0.3481857478618622,0.974361002445221,0.9710112810134888,0.974361002445221,0.9512046575546265,0.9496462345123291,0.9710112810134888
confidence_5M2O_model_30,0.9577656984329224,0.9601689577102661,0.9488042593002319,0.0,0.9488042593002319,0.960006058216095,0.9763296842575073,0.31099289655685425,0.3454115092754364,0.9728779792785645,0.971149742603302,0.9728779792785645,0.9488042593002319,0.948239803314209,0.971149742603302
confidence_5M2O_model_46,0.9559385180473328,0.9532593488693237,0.9411866664886475,0.0,0.9411866664886475,0.9596264958381653,0.9764593839645386,0.33931756019592285,0.41157934069633484,0.9692556858062744,0.960254967212677,0.9692556858062744,0.9411866664886475,0.9355252385139465,0.960254967212677
confidence_5M2O_model_48,0.9558882117271423,0.9531700611114502,0.9398156404495239,0.0,0.9398156404495239,0.9599063396453857,0.9761502742767334,0.3401189148426056,0.4249064326286316,0.9692479968070984,0.9605177640914917,0.9692479968070984,0.9398156404495239,0.9347048401832581,0.9605177640914917
confidence_5M2O_model_33,0.9575515985488892,0.9576166868209839,0.9456079602241516,0.0,0.9456079602241516,0.9605374932289124,0.9768661856651306,0.3195764124393463,0.3663358688354492,0.9713767766952515,0.9667152166366577,0.9713767766952515,0.9456079602241516,0.9429356455802917,0.9667152166366577
confidence_5M2O_model_18,0.9585710763931274,0.9581366181373596,0.9454017877578735,0.0,0.9454017877578735,0.9618633985519409,0.9773887991905212,0.31621795892715454,0.36125701665878296,0.9718592166900635,0.9685028791427612,0.9718592166900635,0.9454017877578735,0.9449408054351807,0.9685028791427612
confidence_5M2O_model_39,0.9565134048461914,0.9561149477958679,0.943894624710083,0.0,0.943894624710083,0.9596680998802185,0.9767613410949707,0.33256709575653076,0.40480417013168335,0.9707186222076416,0.9629430770874023,0.9707186222076416,0.943894624710083,0.9387312531471252,0.9629430770874023
confidence_5M2O_model_19,0.958537757396698,0.9582338333129883,0.9454238414764404,0.0,0.9454238414764404,0.9618162512779236,0.9772381782531738,0.31969574093818665,0.3695577383041382,0.9719527363777161,0.9676367044448853,0.9719527363777161,0.9454238414764404,0.943274736404419,0.9676367044448853
confidence_5M2O_model_21,0.9583818316459656,0.9659506678581238,0.9568114876747131,0.0,0.9568114876747131,0.9587743878364563,0.975706160068512,0.29984036087989807,0.3298912048339844,0.975980281829834,0.9753596186637878,0.975980281829834,0.9568114876747131,0.9558650851249695,0.9753596186637878
confidence_5M2O_model_22,0.9583694338798523,0.9535589814186096,0.9415326714515686,0.0,0.9415326714515686,0.9625786542892456,0.9781180024147034,0.33091485500335693,0.3857743442058563,0.9684743881225586,0.9635494351387024,0.9684743881225586,0.9415326714515686,0.9373629689216614,0.9635494351387024
confidence_5M2O_model_47,0.9559068083763123,0.9597499370574951,0.9465906620025635,0.0,0.9465906620025635,0.9582358002662659,0.975849449634552,0.3165952265262604,0.36923331022262573,0.9727458357810974,0.9691162109375,0.9727458357810974,0.9463359117507935,0.9465906620025635,0.9691162109375
confidence_5M2O_model_10,0.9593378305435181,0.9599054455757141,0.949057936668396,0.0,0.949057936668396,0.9619077444076538,0.9772235155105591,0.31345024704933167,0.35560721158981323,0.9731718301773071,0.9685890674591064,0.9731718301773071,0.949057936668396,0.9463739395141602,0.9685890674591064
confidence_5M2O_model_4,0.9599336981773376,0.9599340558052063,0.9480053186416626,0.0,0.9480053186416626,0.9629157781600952,0.9779738187789917,0.31207185983657837,0.35779958963394165,0.972633957862854,0.9695852994918823,0.972633957862854,0.9480053186416626,0.9466703534126282,0.9695852994918823
confidence_5M2O_model_35,0.9573785662651062,0.9564148783683777,0.9448685646057129,0.0,0.9448685646057129,0.9605060815811157,0.9769826531410217,0.32521072030067444,0.3803916573524475,0.9707750678062439,0.9651932716369629,0.9707750678062439,0.9448685646057129,0.9413682222366333,0.9651932716369629
confidence_5M2O_model_43,0.9562086462974548,0.9558671116828918,0.9449135065078735,0.0,0.9449135065078735,0.9590323567390442,0.9759254455566406,0.3320450782775879,0.38932254910469055,0.9709906578063965,0.9623289108276367,0.9709906578063965,0.9449135065078735,0.9381428360939026,0.9623289108276367
confidence_5M2O_model_12,0.9590237736701965,0.9587163329124451,0.9461279511451721,0.0,0.9461279511451721,0.9622476696968079,0.9774901866912842,0.3149650990962982,0.3571762442588806,0.9721307158470154,0.9680026173591614,0.9721307158470154,0.9461279511451721,0.9448992609977722,0.9680026173591614
confidence_5M2O_model_1,0.9603611826896667,0.9585953950881958,0.9459642171859741,0.0,0.9459642171859741,0.9639604687690735,0.9783157706260681,0.3149372935295105,0.3671773076057434,0.9717220067977905,0.9685090780258179,0.9717220067977905,0.9459642171859741,0.9446786642074585,0.9685090780258179
confidence_5M2O_model_5,0.9599276781082153,0.9565988779067993,0.9453140497207642,0.0,0.9453140497207642,0.9635810256004333,0.9782152771949768,0.32128453254699707,0.3719373345375061,0.9710514545440674,0.9662889838218689,0.9710514545440674,0.9453140497207642,0.9418004155158997,0.9662889838218689
confidence_5M2O_model_40,0.9564933180809021,0.9578651189804077,0.9452935457229614,0.0,0.9452935457229614,0.9592932462692261,0.9756369590759277,0.320456326007843,0.3772529363632202,0.9716503620147705,0.9669248461723328,0.9716503620147705,0.9452935457229614,0.943518340587616,0.9669248461723328
confidence_5M2O_model_29,0.9578734636306763,0.9629217982292175,0.952579140663147,0.0,0.952579140663147,0.9591969847679138,0.9762160778045654,0.3055489957332611,0.34271398186683655,0.97408527135849,0.9736948013305664,0.97408527135849,0.952579140663147,0.9524807333946228,0.9736948013305664
confidence_5M2O_model_20,0.9585286974906921,0.9572380185127258,0.944543182849884,0.0,0.944543182849884,0.9620250463485718,0.977151095867157,0.3198073208332062,0.37386688590049744,0.9714566469192505,0.9663383960723877,0.9714566469192505,0.944543182849884,0.9425828456878662,0.9663383960723877
confidence_5M2O_model_34,0.9575128555297852,0.9615522027015686,0.9512648582458496,0.0,0.9512648582458496,0.9590749144554138,0.9763481616973877,0.31143486499786377,0.35275188088417053,0.9739594459533691,0.9703916907310486,0.9739594459533691,0.9512648582458496,0.9488977193832397,0.9703916907310486
confidence_5M2O_model_38,0.9566542506217957,0.9552578330039978,0.9429677128791809,0.0,0.9429677128791809,0.9600759148597717,0.9765040278434753,0.33267101645469666,0.4170161783695221,0.9703819155693054,0.9626535773277283,0.9703819155693054,0.9429677128791809,0.937892496585846,0.9626535773277283
confidence_5M2O_model_17,0.958615779876709,0.9647260904312134,0.953886866569519,0.0,0.953886866569519,0.9597979784011841,0.9764803647994995,0.29963064193725586,0.33365845680236816,0.9761137366294861,0.9742103815078735,0.9761137366294861,0.953886866569519,0.9532599449157715,0.9742103815078735
confidence_5M2O_model_37,0.9567047953605652,0.9557662010192871,0.9438239336013794,0.0,0.9438239336013794,0.9599250555038452,0.9765937328338623,0.32757067680358887,0.3853762745857239,0.970315158367157,0.9651958346366882,0.970315158367157,0.9438239336013794,0.9405630230903625,0.9651958346366882
confidence_5M2O_model_23,0.9583467841148376,0.9611181020736694,0.949900209903717,0.0,0.949900209903717,0.9604583978652954,0.9765142798423767,0.30850133299827576,0.3588046729564667,0.9733127951622009,0.9725174903869629,0.9733127951622009,0.949900209903717,0.949881374835968,0.9725174903869629
confidence_5M2O_model_45,0.9560613036155701,0.9561879634857178,0.9437709450721741,0.0,0.9437709450721741,0.9591338634490967,0.9765686392784119,0.32896706461906433,0.3962368667125702,0.9700884222984314,0.9655166864395142,0.9700884222984314,0.9437709450721741,0.9412510991096497,0.9655166864395142
confidence_5M2O_model_14,0.9589833617210388,0.9601141810417175,0.948231041431427,0.0,0.948231041431427,0.9616714119911194,0.9771600365638733,0.3126909136772156,0.36011287569999695,0.9724334478378296,0.97101891040802,0.9724334478378296,0.9478280544281006,0.948231041431427,0.97101891040802
confidence_5M2O_model_2,0.9601537585258484,0.9610148072242737,0.949608564376831,0.0,0.949608564376831,0.9627900123596191,0.9779219031333923,0.3094300329685211,0.35239648818969727,0.9737921953201294,0.9704731106758118,0.9737921953201294,0.949608564376831,0.9480109214782715,0.9704731106758118
confidence_5M2O_model_6,0.9599065780639648,0.9592450261116028,0.9488112926483154,0.0,0.9488112926483154,0.962680459022522,0.9779114127159119,0.31199610233306885,0.35244548320770264,0.9726143479347229,0.9694563150405884,0.9726143479347229,0.9488112926483154,0.9465042352676392,0.9694563150405884
confidence_5M2O_model_9,0.9595579504966736,0.9580610990524292,0.9459056258201599,0.0,0.9459056258201599,0.9629709720611572,0.9778669476509094,0.3165654242038727,0.3596314787864685,0.972176730632782,0.9672603011131287,0.972176730632782,0.9459056258201599,0.9433779120445251,0.9672603011131287
confidence_5M2O_model_15,0.9588033556938171,0.9599446058273315,0.9471127390861511,0.0,0.9471127390861511,0.9617260098457336,0.9770517349243164,0.312764972448349,0.36294233798980713,0.9726254940032959,0.9701877236366272,0.9726254940032959,0.9471127390861511,0.9469786882400513,0.9701877236366272
confidence_5M2O_model_32,0.9575710296630859,0.9633855223655701,0.9527004361152649,0.0,0.9527004361152649,0.9587886333465576,0.9760991334915161,0.30688995122909546,0.3473295569419861,0.9744412899017334,0.9721187949180603,0.9744412899017334,0.9527004361152649,0.9516283273696899,0.9721187949180603
confidence_4G0N_model_34,0.8826957941055298,0.9036898016929626,0.8254915475845337,0.0,0.8254915475845337,0.896996796131134,0.8608520030975342,0.45623940229415894,2.034179210662842,0.9576061367988586,0.9184932708740234,0.9576061367988586,0.8254915475845337,0.8213579058647156,0.9184932708740234
confidence_4G0N_model_9,0.8875037431716919,0.9024683833122253,0.828367292881012,0.0,0.828367292881012,0.9022878408432007,0.8663168549537659,0.4546123743057251,1.833738923072815,0.953887939453125,0.921122670173645,0.953887939453125,0.8192920088768005,0.828367292881012,0.921122670173645
confidence_4G0N_model_27,0.8841198086738586,0.9007605910301208,0.822869062423706,0.0,0.822869062423706,0.8994325399398804,0.8543131351470947,0.4611610472202301,1.911197304725647,0.9530351161956787,0.9178527593612671,0.9530351161956787,0.822607696056366,0.822869062423706,0.9178527593612671
